epoch (ms),time (10:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1592533177997,2020-06-19T12.19.37.997,98.439,-0.000132938,-0.000200250,-0.000231813
1592533178037,2020-06-19T12.19.38.037,98.479,-0.000131875,-0.000199938,-0.000229125
1592533178078,2020-06-19T12.19.38.078,98.520,-0.000134063,-0.000199188,-0.000231813
1592533178117,2020-06-19T12.19.38.117,98.559,-0.000134438,-0.000198813,-0.000234875
1592533178158,2020-06-19T12.19.38.158,98.600,-0.000135125,-0.000198125,-0.000240625
1592533178198,2020-06-19T12.19.38.198,98.640,-0.000134750,-0.000195563,-0.000246375
1592533178239,2020-06-19T12.19.38.239,98.681,-0.000136938,-0.000193000,-0.000255188
1592533178279,2020-06-19T12.19.38.279,98.721,-0.000136563,-0.000189063,-0.000264438
1592533178320,2020-06-19T12.19.38.320,98.762,-0.000139125,-0.000189063,-0.000268625
1592533178359,2020-06-19T12.19.38.359,98.801,-0.000138063,-0.000186875,-0.000272500
1592533178400,2020-06-19T12.19.38.400,98.842,-0.000139125,-0.000187250,-0.000273250
1592533178440,2020-06-19T12.19.38.440,98.882,-0.000139875,-0.000186875,-0.000272875
1592533178481,2020-06-19T12.19.38.481,98.923,-0.000140563,-0.000189063,-0.000274438
1592533178520,2020-06-19T12.19.38.520,98.962,-0.000140938,-0.000186500,-0.000276000
1592533178561,2020-06-19T12.19.38.561,99.003,-0.000141313,-0.000186500,-0.000275563
1592533178601,2020-06-19T12.19.38.601,99.043,-0.000139500,-0.000191188,-0.000274375
1592533178642,2020-06-19T12.19.38.642,99.084,-0.000142375,-0.000189438,-0.000276000
1592533178681,2020-06-19T12.19.38.681,99.123,-0.000143813,-0.000186125,-0.000274750
1592533178722,2020-06-19T12.19.38.722,99.164,-0.000140938,-0.000185813,-0.000275188
1592533178762,2020-06-19T12.19.38.762,99.204,-0.000141313,-0.000186125,-0.000275563
1592533178803,2020-06-19T12.19.38.803,99.245,-0.000140563,-0.000186875,-0.000275563
1592533178842,2020-06-19T12.19.38.842,99.284,-0.000140938,-0.000185813,-0.000275563
1592533178883,2020-06-19T12.19.38.883,99.325,-0.000142000,-0.000186875,-0.000275625
1592533178923,2020-06-19T12.19.38.923,99.365,-0.000141688,-0.000185063,-0.000273625
1592533178964,2020-06-19T12.19.38.964,99.406,-0.000142750,-0.000186500,-0.000275188
1592533179004,2020-06-19T12.19.39.004,99.446,-0.000141688,-0.000185063,-0.000275625
1592533179045,2020-06-19T12.19.39.045,99.487,-0.000141688,-0.000187625,-0.000275625
1592533179084,2020-06-19T12.19.39.084,99.526,-0.000141313,-0.000186188,-0.000276000
1592533179125,2020-06-19T12.19.39.125,99.567,-0.000142000,-0.000185063,-0.000275188
1592533179165,2020-06-19T12.19.39.165,99.607,-0.000142000,-0.000184000,-0.000275563
1592533179206,2020-06-19T12.19.39.206,99.648,-0.000141313,-0.000185063,-0.000276375
1592533179245,2020-06-19T12.19.39.245,99.687,-0.000141688,-0.000185813,-0.000277125
1592533179286,2020-06-19T12.19.39.286,99.728,-0.000141688,-0.000185438,-0.000277125
1592533179326,2020-06-19T12.19.39.326,99.768,-0.000141313,-0.000186125,-0.000277875
1592533179367,2020-06-19T12.19.39.367,99.809,-0.000141688,-0.000185813,-0.000277500
1592533179408,2020-06-19T12.19.39.408,99.850,-0.000144188,-0.000186500,-0.000278688
1592533179447,2020-06-19T12.19.39.447,99.889,-0.000141313,-0.000184313,-0.000279438
1592533179488,2020-06-19T12.19.39.488,99.930,-0.000142000,-0.000184688,-0.000278625
1592533179528,2020-06-19T12.19.39.528,99.970,-0.000143813,-0.000182563,-0.000281000
1592533179569,2020-06-19T12.19.39.569,100.011,-0.000142375,-0.000183250,-0.000280563
1592533179609,2020-06-19T12.19.39.609,100.051,-0.000140938,-0.000183625,-0.000280125
1592533179650,2020-06-19T12.19.39.650,100.092,-0.000142750,-0.000182875,-0.000281000
1592533179689,2020-06-19T12.19.39.689,100.131,-0.000141313,-0.000182500,-0.000279063
1592533179730,2020-06-19T12.19.39.730,100.172,-0.000141688,-0.000184000,-0.000278313
1592533179770,2020-06-19T12.19.39.770,100.212,-0.000140938,-0.000185813,-0.000278250
1592533179811,2020-06-19T12.19.39.811,100.253,-0.000141313,-0.000185438,-0.000276313
1592533179850,2020-06-19T12.19.39.850,100.292,-0.000140563,-0.000188688,-0.000273625
1592533179891,2020-06-19T12.19.39.891,100.333,-0.000138063,-0.000189063,-0.000269063
1592533179931,2020-06-19T12.19.39.931,100.373,-0.000138063,-0.000190875,-0.000263000
1592533179972,2020-06-19T12.19.39.972,100.414,-0.000136938,-0.000195938,-0.000257500
1592533180011,2020-06-19T12.19.40.011,100.453,-0.000136938,-0.000198813,-0.000252500
1592533180052,2020-06-19T12.19.40.052,100.494,-0.000135125,-0.000198438,-0.000248750
1592533180092,2020-06-19T12.19.40.092,100.534,-0.000134063,-0.000194500,-0.000245250
1592533180133,2020-06-19T12.19.40.133,100.575,-0.000132625,-0.000194813,-0.000246750
1592533180173,2020-06-19T12.19.40.173,100.615,-0.000133688,-0.000194813,-0.000251000
1592533180214,2020-06-19T12.19.40.214,100.656,-0.000132938,-0.000192688,-0.000251000
1592533180253,2020-06-19T12.19.40.253,100.695,-0.000133313,-0.000194500,-0.000251375
1592533180294,2020-06-19T12.19.40.294,100.736,-0.000133313,-0.000192313,-0.000252938
1592533180334,2020-06-19T12.19.40.334,100.776,-0.000133688,-0.000191563,-0.000257500
1592533180375,2020-06-19T12.19.40.375,100.817,-0.000134750,-0.000189063,-0.000261313
1592533180414,2020-06-19T12.19.40.414,100.856,-0.000135500,-0.000189063,-0.000263688
1592533180455,2020-06-19T12.19.40.455,100.897,-0.000138063,-0.000190125,-0.000264500
1592533180495,2020-06-19T12.19.40.495,100.937,-0.000137688,-0.000189438,-0.000267188
1592533180536,2020-06-19T12.19.40.536,100.978,-0.000139125,-0.000186125,-0.000271313
1592533180575,2020-06-19T12.19.40.575,101.017,-0.000138375,-0.000186875,-0.000271063
1592533180616,2020-06-19T12.19.40.616,101.058,-0.000139500,-0.000187250,-0.000270188
1592533180657,2020-06-19T12.19.40.657,101.099,-0.000138375,-0.000186125,-0.000272875
1592533180697,2020-06-19T12.19.40.697,101.139,-0.000140188,-0.000185438,-0.000274750
1592533180738,2020-06-19T12.19.40.738,101.180,-0.000140188,-0.000186500,-0.000274063
1592533180778,2020-06-19T12.19.40.778,101.220,-0.000140188,-0.000184688,-0.000273688
1592533180819,2020-06-19T12.19.40.819,101.261,-0.000140188,-0.000187250,-0.000273250
1592533180858,2020-06-19T12.19.40.858,101.300,-0.000142375,-0.000186875,-0.000272875
1592533180899,2020-06-19T12.19.40.899,101.341,-0.000142375,-0.000187250,-0.000273688
1592533180939,2020-06-19T12.19.40.939,101.381,-0.000140563,-0.000187250,-0.000271313
1592533180980,2020-06-19T12.19.40.980,101.422,-0.000140938,-0.000188688,-0.000269375
1592533181019,2020-06-19T12.19.41.019,101.461,-0.000140563,-0.000189375,-0.000267125
1592533181060,2020-06-19T12.19.41.060,101.502,-0.000138375,-0.000190125,-0.000262938
1592533181100,2020-06-19T12.19.41.100,101.542,-0.000138375,-0.000191563,-0.000258313
1592533181141,2020-06-19T12.19.41.141,101.583,-0.000136563,-0.000193000,-0.000254438
1592533181180,2020-06-19T12.19.41.180,101.622,-0.000136938,-0.000193000,-0.000252125
1592533181221,2020-06-19T12.19.41.221,101.663,-0.000135875,-0.000193750,-0.000251000
1592533181261,2020-06-19T12.19.41.261,101.703,-0.000134063,-0.000192688,-0.000251000
1592533181302,2020-06-19T12.19.41.302,101.744,-0.000134063,-0.000195563,-0.000247938
1592533181342,2020-06-19T12.19.41.342,101.784,-0.000132938,-0.000194125,-0.000251375
1592533181383,2020-06-19T12.19.41.383,101.825,-0.000133313,-0.000193000,-0.000252500
1592533181422,2020-06-19T12.19.41.422,101.864,-0.000134063,-0.000199188,-0.000254125
1592533181463,2020-06-19T12.19.41.463,101.905,-0.000134438,-0.000194500,-0.000253688
1592533181503,2020-06-19T12.19.41.503,101.945,-0.000135125,-0.000195938,-0.000253688
1592533181544,2020-06-19T12.19.41.544,101.986,-0.000137313,-0.000192313,-0.000256813
1592533181583,2020-06-19T12.19.41.583,102.025,-0.000134438,-0.000191938,-0.000257500
1592533181624,2020-06-19T12.19.41.624,102.066,-0.000136250,-0.000191938,-0.000260250
1592533181664,2020-06-19T12.19.41.664,102.106,-0.000137688,-0.000191250,-0.000260625
1592533181705,2020-06-19T12.19.41.705,102.147,-0.000135500,-0.000189750,-0.000263313
1592533181744,2020-06-19T12.19.41.744,102.186,-0.000137688,-0.000190125,-0.000265250
1592533181785,2020-06-19T12.19.41.785,102.227,-0.000137688,-0.000188688,-0.000265625
1592533181825,2020-06-19T12.19.41.825,102.267,-0.000139875,-0.000188313,-0.000267563
1592533181866,2020-06-19T12.19.41.866,102.308,-0.000139125,-0.000187625,-0.000267563
1592533181905,2020-06-19T12.19.41.905,102.347,-0.000140188,-0.000187938,-0.000269813
1592533181946,2020-06-19T12.19.41.946,102.388,-0.000140563,-0.000186500,-0.000272063
1592533181986,2020-06-19T12.19.41.986,102.428,-0.000140938,-0.000186500,-0.000274063
1592533182027,2020-06-19T12.19.42.027,102.469,-0.000142375,-0.000185063,-0.000276000
1592533182068,2020-06-19T12.19.42.068,102.510,-0.000142375,-0.000183625,-0.000279750
1592533182108,2020-06-19T12.19.42.108,102.550,-0.000142375,-0.000183250,-0.000278313
1592533182149,2020-06-19T12.19.42.149,102.591,-0.000143438,-0.000184688,-0.000279375
1592533182188,2020-06-19T12.19.42.188,102.630,-0.000144563,-0.000185063,-0.000281000
1592533182229,2020-06-19T12.19.42.229,102.671,-0.000144188,-0.000184313,-0.000282063
1592533182269,2020-06-19T12.19.42.269,102.711,-0.000144188,-0.000182875,-0.000280188
1592533182310,2020-06-19T12.19.42.310,102.752,-0.000143500,-0.000183625,-0.000280188
1592533182349,2020-06-19T12.19.42.349,102.791,-0.000142750,-0.000183250,-0.000280938
1592533182390,2020-06-19T12.19.42.390,102.832,-0.000142750,-0.000184000,-0.000279375
1592533182430,2020-06-19T12.19.42.430,102.872,-0.000142375,-0.000183625,-0.000280563
1592533182471,2020-06-19T12.19.42.471,102.913,-0.000140938,-0.000182875,-0.000280188
1592533182510,2020-06-19T12.19.42.510,102.952,-0.000143125,-0.000182875,-0.000281000
1592533182551,2020-06-19T12.19.42.551,102.993,-0.000141313,-0.000182500,-0.000279813
1592533182591,2020-06-19T12.19.42.591,103.033,-0.000142375,-0.000182188,-0.000278688
1592533182632,2020-06-19T12.19.42.632,103.074,-0.000140188,-0.000182188,-0.000279813
1592533182672,2020-06-19T12.19.42.672,103.114,-0.000140563,-0.000184000,-0.000278313
1592533182713,2020-06-19T12.19.42.713,103.155,-0.000140188,-0.000187625,-0.000278313
1592533182752,2020-06-19T12.19.42.752,103.194,-0.000141313,-0.000184313,-0.000275563
1592533182793,2020-06-19T12.19.42.793,103.235,-0.000139875,-0.000185438,-0.000274063
1592533182833,2020-06-19T12.19.42.833,103.275,-0.000138750,-0.000188688,-0.000273688
1592533182874,2020-06-19T12.19.42.874,103.316,-0.000137313,-0.000186875,-0.000274375
1592533182913,2020-06-19T12.19.42.913,103.355,-0.000139500,-0.000191938,-0.000270938
1592533182954,2020-06-19T12.19.42.954,103.396,-0.000138375,-0.000187250,-0.000270250
1592533182994,2020-06-19T12.19.42.994,103.436,-0.000136563,-0.000187938,-0.000266688
1592533183035,2020-06-19T12.19.43.035,103.477,-0.000135875,-0.000190125,-0.000263250
1592533183074,2020-06-19T12.19.43.074,103.516,-0.000137313,-0.000190500,-0.000259500
1592533183115,2020-06-19T12.19.43.115,103.557,-0.000135500,-0.000191563,-0.000258688
1592533183156,2020-06-19T12.19.43.156,103.598,-0.000135500,-0.000192688,-0.000256375
1592533183196,2020-06-19T12.19.43.196,103.638,-0.000138375,-0.000192688,-0.000258625
1592533183237,2020-06-19T12.19.43.237,103.679,-0.000136938,-0.000192688,-0.000256375
1592533183277,2020-06-19T12.19.43.277,103.719,-0.000136563,-0.000193000,-0.000257875
1592533183318,2020-06-19T12.19.43.318,103.760,-0.000135125,-0.000192313,-0.000257188
1592533183357,2020-06-19T12.19.43.357,103.799,-0.000136938,-0.000190875,-0.000259063
1592533183398,2020-06-19T12.19.43.398,103.840,-0.000138375,-0.000191563,-0.000259063
1592533183438,2020-06-19T12.19.43.438,103.880,-0.000136563,-0.000190125,-0.000260563
1592533183479,2020-06-19T12.19.43.479,103.921,-0.000137313,-0.000189438,-0.000264875
1592533183518,2020-06-19T12.19.43.518,103.960,-0.000139125,-0.000189438,-0.000265625
1592533183559,2020-06-19T12.19.43.559,104.001,-0.000139500,-0.000189063,-0.000266375
1592533183599,2020-06-19T12.19.43.599,104.041,-0.000139500,-0.000187625,-0.000267500
1592533183640,2020-06-19T12.19.43.640,104.082,-0.000140188,-0.000187938,-0.000269063
1592533183679,2020-06-19T12.19.43.679,104.121,-0.000138750,-0.000187625,-0.000269813
1592533183720,2020-06-19T12.19.43.720,104.162,-0.000138063,-0.000186875,-0.000269500
1592533183760,2020-06-19T12.19.43.760,104.202,-0.000140188,-0.000187625,-0.000270250
1592533183801,2020-06-19T12.19.43.801,104.243,-0.000139500,-0.000187625,-0.000269125
1592533183841,2020-06-19T12.19.43.841,104.283,-0.000140188,-0.000188313,-0.000268375
1592533183882,2020-06-19T12.19.43.882,104.324,-0.000139875,-0.000193375,-0.000267938
1592533183921,2020-06-19T12.19.43.921,104.363,-0.000143500,-0.000188313,-0.000268313
1592533183962,2020-06-19T12.19.43.962,104.404,-0.000143500,-0.000189063,-0.000267938
1592533184002,2020-06-19T12.19.44.002,104.444,-0.000142000,-0.000189750,-0.000266000
1592533184043,2020-06-19T12.19.44.043,104.485,-0.000141313,-0.000191938,-0.000265250
1592533184082,2020-06-19T12.19.44.082,104.524,-0.000141313,-0.000190500,-0.000263313
1592533184123,2020-06-19T12.19.44.123,104.565,-0.000140188,-0.000191938,-0.000260188
1592533184163,2020-06-19T12.19.44.163,104.605,-0.000139500,-0.000193750,-0.000256813
1592533184204,2020-06-19T12.19.44.204,104.646,-0.000137313,-0.000193750,-0.000253000
1592533184243,2020-06-19T12.19.44.243,104.685,-0.000136563,-0.000195938,-0.000251813
1592533184284,2020-06-19T12.19.44.284,104.726,-0.000136563,-0.000199563,-0.000252188
1592533184324,2020-06-19T12.19.44.324,104.766,-0.000137313,-0.000198125,-0.000251000
1592533184365,2020-06-19T12.19.44.365,104.807,-0.000135875,-0.000194125,-0.000252250
1592533184404,2020-06-19T12.19.44.404,104.846,-0.000135875,-0.000193375,-0.000254938
1592533184446,2020-06-19T12.19.44.446,104.888,-0.000139500,-0.000191250,-0.000258000
1592533184485,2020-06-19T12.19.44.485,104.927,-0.000136250,-0.000189063,-0.000260250
1592533184526,2020-06-19T12.19.44.526,104.968,-0.000137313,-0.000190875,-0.000262188
1592533184567,2020-06-19T12.19.44.567,105.009,-0.000137313,-0.000190500,-0.000263000
1592533184607,2020-06-19T12.19.44.607,105.049,-0.000137313,-0.000189063,-0.000265938
1592533184648,2020-06-19T12.19.44.648,105.090,-0.000139125,-0.000188000,-0.000269875
1592533184687,2020-06-19T12.19.44.687,105.129,-0.000139500,-0.000185813,-0.000273313
1592533184728,2020-06-19T12.19.44.728,105.170,-0.000139500,-0.000185063,-0.000275250
1592533184768,2020-06-19T12.19.44.768,105.210,-0.000142750,-0.000185438,-0.000276375
1592533184809,2020-06-19T12.19.44.809,105.251,-0.000140938,-0.000184000,-0.000278313
1592533184848,2020-06-19T12.19.44.848,105.290,-0.000141688,-0.000184313,-0.000279500
1592533184889,2020-06-19T12.19.44.889,105.331,-0.000144188,-0.000185438,-0.000279875
1592533184929,2020-06-19T12.19.44.929,105.371,-0.000143125,-0.000183625,-0.000280625
1592533184970,2020-06-19T12.19.44.970,105.412,-0.000142375,-0.000184000,-0.000280563
1592533185009,2020-06-19T12.19.45.009,105.451,-0.000143813,-0.000184313,-0.000282500
1592533185050,2020-06-19T12.19.45.050,105.492,-0.000143500,-0.000184000,-0.000282500
1592533185090,2020-06-19T12.19.45.090,105.532,-0.000144563,-0.000184000,-0.000282813
1592533185131,2020-06-19T12.19.45.131,105.573,-0.000143500,-0.000183250,-0.000282938
1592533185171,2020-06-19T12.19.45.171,105.613,-0.000143500,-0.000182563,-0.000282188
1592533185212,2020-06-19T12.19.45.212,105.654,-0.000143813,-0.000182875,-0.000282188
1592533185251,2020-06-19T12.19.45.251,105.693,-0.000143500,-0.000182500,-0.000281750
1592533185292,2020-06-19T12.19.45.292,105.734,-0.000143500,-0.000183250,-0.000281375
1592533185332,2020-06-19T12.19.45.332,105.774,-0.000143500,-0.000184000,-0.000280188
1592533185373,2020-06-19T12.19.45.373,105.815,-0.000143500,-0.000183250,-0.000280250
1592533185412,2020-06-19T12.19.45.412,105.854,-0.000142750,-0.000185063,-0.000279500
1592533185453,2020-06-19T12.19.45.453,105.895,-0.000143125,-0.000185438,-0.000281000
1592533185493,2020-06-19T12.19.45.493,105.935,-0.000142750,-0.000184000,-0.000280125
1592533185534,2020-06-19T12.19.45.534,105.976,-0.000142750,-0.000183250,-0.000280625
1592533185573,2020-06-19T12.19.45.573,106.015,-0.000142000,-0.000184313,-0.000281000
1592533185614,2020-06-19T12.19.45.614,106.056,-0.000144188,-0.000184000,-0.000282188
1592533185654,2020-06-19T12.19.45.654,106.096,-0.000142750,-0.000183625,-0.000279875
1592533185695,2020-06-19T12.19.45.695,106.137,-0.000142000,-0.000185813,-0.000281375
1592533185735,2020-06-19T12.19.45.735,106.177,-0.000143125,-0.000184688,-0.000279438
1592533185776,2020-06-19T12.19.45.776,106.218,-0.000143500,-0.000185438,-0.000279500
1592533185815,2020-06-19T12.19.45.815,106.257,-0.000142375,-0.000185063,-0.000278688
1592533185856,2020-06-19T12.19.45.856,106.298,-0.000142000,-0.000183625,-0.000279813
1592533185896,2020-06-19T12.19.45.896,106.338,-0.000142750,-0.000184000,-0.000279125
1592533185937,2020-06-19T12.19.45.937,106.379,-0.000143125,-0.000184375,-0.000278313
1592533185978,2020-06-19T12.19.45.978,106.420,-0.000142375,-0.000184688,-0.000278688
1592533186017,2020-06-19T12.19.46.017,106.459,-0.000144188,-0.000184688,-0.000278313
1592533186058,2020-06-19T12.19.46.058,106.500,-0.000142375,-0.000184313,-0.000279063
1592533186098,2020-06-19T12.19.46.098,106.540,-0.000141688,-0.000185438,-0.000277188
1592533186139,2020-06-19T12.19.46.139,106.581,-0.000142000,-0.000185063,-0.000276000
1592533186178,2020-06-19T12.19.46.178,106.620,-0.000142000,-0.000185813,-0.000276000
1592533186219,2020-06-19T12.19.46.219,106.661,-0.000141688,-0.000186125,-0.000274125
1592533186259,2020-06-19T12.19.46.259,106.701,-0.000141688,-0.000187250,-0.000272563
1592533186300,2020-06-19T12.19.46.300,106.742,-0.000140938,-0.000187938,-0.000269875
1592533186340,2020-06-19T12.19.46.340,106.782,-0.000139875,-0.000189063,-0.000266063
1592533186381,2020-06-19T12.19.46.381,106.823,-0.000138063,-0.000190500,-0.000264125
1592533186420,2020-06-19T12.19.46.420,106.862,-0.000138375,-0.000191250,-0.000262188
1592533186461,2020-06-19T12.19.46.461,106.903,-0.000138750,-0.000190875,-0.000258375
1592533186501,2020-06-19T12.19.46.501,106.943,-0.000137313,-0.000194500,-0.000254938
1592533186542,2020-06-19T12.19.46.542,106.984,-0.000136250,-0.000195563,-0.000254500
1592533186581,2020-06-19T12.19.46.581,107.023,-0.000136563,-0.000192688,-0.000253375
1592533186622,2020-06-19T12.19.46.622,107.064,-0.000138375,-0.000194125,-0.000254500
1592533186662,2020-06-19T12.19.46.662,107.104,-0.000138750,-0.000193375,-0.000255625
1592533186703,2020-06-19T12.19.46.703,107.145,-0.000136938,-0.000191563,-0.000258375
1592533186742,2020-06-19T12.19.46.742,107.184,-0.000138063,-0.000191250,-0.000264125
1592533186783,2020-06-19T12.19.46.783,107.225,-0.000139125,-0.000187625,-0.000270625
1592533186823,2020-06-19T12.19.46.823,107.265,-0.000140188,-0.000187938,-0.000271813
1592533186864,2020-06-19T12.19.46.864,107.306,-0.000139500,-0.000185813,-0.000272188
1592533186904,2020-06-19T12.19.46.904,107.346,-0.000140188,-0.000184688,-0.000273688
1592533186945,2020-06-19T12.19.46.945,107.387,-0.000141313,-0.000184688,-0.000276813
1592533186984,2020-06-19T12.19.46.984,107.426,-0.000141313,-0.000186875,-0.000279125
1592533187025,2020-06-19T12.19.47.025,107.467,-0.000140938,-0.000185438,-0.000277938
1592533187065,2020-06-19T12.19.47.065,107.507,-0.000142000,-0.000183625,-0.000277188
1592533187106,2020-06-19T12.19.47.106,107.548,-0.000140563,-0.000189438,-0.000277188
1592533187145,2020-06-19T12.19.47.145,107.587,-0.000140563,-0.000188313,-0.000275188
1592533187186,2020-06-19T12.19.47.186,107.628,-0.000139500,-0.000184688,-0.000275250
1592533187226,2020-06-19T12.19.47.226,107.668,-0.000138750,-0.000185813,-0.000274500
1592533187267,2020-06-19T12.19.47.267,107.709,-0.000139125,-0.000185438,-0.000271438
1592533187306,2020-06-19T12.19.47.306,107.748,-0.000139125,-0.000187625,-0.000268750
1592533187347,2020-06-19T12.19.47.347,107.789,-0.000138750,-0.000189438,-0.000264500
1592533187387,2020-06-19T12.19.47.387,107.829,-0.000136938,-0.000190125,-0.000262563
1592533187428,2020-06-19T12.19.47.428,107.870,-0.000137688,-0.000191938,-0.000259063
1592533187469,2020-06-19T12.19.47.469,107.911,-0.000137313,-0.000191938,-0.000258000
1592533187508,2020-06-19T12.19.47.508,107.950,-0.000138375,-0.000191563,-0.000256813
1592533187550,2020-06-19T12.19.47.550,107.992,-0.000138063,-0.000193750,-0.000255688
1592533187589,2020-06-19T12.19.47.589,108.031,-0.000135500,-0.000194125,-0.000254125
1592533187630,2020-06-19T12.19.47.630,108.072,-0.000136625,-0.000192688,-0.000254500
1592533187670,2020-06-19T12.19.47.670,108.112,-0.000135500,-0.000193063,-0.000257188
1592533187711,2020-06-19T12.19.47.711,108.153,-0.000136938,-0.000193063,-0.000254125
1592533187750,2020-06-19T12.19.47.750,108.192,-0.000136250,-0.000193063,-0.000252625
1592533187791,2020-06-19T12.19.47.791,108.233,-0.000136625,-0.000193750,-0.000253375
1592533187831,2020-06-19T12.19.47.831,108.273,-0.000137313,-0.000192313,-0.000252625
1592533187872,2020-06-19T12.19.47.872,108.314,-0.000136250,-0.000194500,-0.000253750
1592533187911,2020-06-19T12.19.47.911,108.353,-0.000136563,-0.000194125,-0.000255688
1592533187952,2020-06-19T12.19.47.952,108.394,-0.000136938,-0.000191938,-0.000258750
1592533187992,2020-06-19T12.19.47.992,108.434,-0.000141313,-0.000190125,-0.000260688
1592533188033,2020-06-19T12.19.48.033,108.475,-0.000140938,-0.000191250,-0.000263438
1592533188072,2020-06-19T12.19.48.072,108.514,-0.000138750,-0.000189063,-0.000265250
1592533188113,2020-06-19T12.19.48.113,108.555,-0.000139875,-0.000188313,-0.000267563
1592533188153,2020-06-19T12.19.48.153,108.595,-0.000139875,-0.000187625,-0.000269438
1592533188194,2020-06-19T12.19.48.194,108.636,-0.000139500,-0.000189063,-0.000270625
1592533188234,2020-06-19T12.19.48.234,108.676,-0.000140563,-0.000189063,-0.000269500
1592533188275,2020-06-19T12.19.48.275,108.717,-0.000142375,-0.000186875,-0.000271063
1592533188314,2020-06-19T12.19.48.314,108.756,-0.000142000,-0.000186500,-0.000273313
1592533188355,2020-06-19T12.19.48.355,108.797,-0.000141313,-0.000185813,-0.000275250
1592533188395,2020-06-19T12.19.48.395,108.837,-0.000141313,-0.000186875,-0.000276000
1592533188436,2020-06-19T12.19.48.436,108.878,-0.000141688,-0.000185813,-0.000276438
1592533188475,2020-06-19T12.19.48.475,108.917,-0.000144188,-0.000185813,-0.000277563
1592533188516,2020-06-19T12.19.48.516,108.958,-0.000142375,-0.000188313,-0.000277938
1592533188556,2020-06-19T12.19.48.556,108.998,-0.000143125,-0.000189063,-0.000277563
1592533188597,2020-06-19T12.19.48.597,109.039,-0.000143125,-0.000189813,-0.000278438
1592533188636,2020-06-19T12.19.48.636,109.078,-0.000144938,-0.000185438,-0.000279500
1592533188677,2020-06-19T12.19.48.677,109.119,-0.000142750,-0.000185063,-0.000280250
1592533188717,2020-06-19T12.19.48.717,109.159,-0.000142375,-0.000183250,-0.000280625
1592533188758,2020-06-19T12.19.48.758,109.200,-0.000143500,-0.000184375,-0.000282563
1592533188798,2020-06-19T12.19.48.798,109.240,-0.000143125,-0.000182875,-0.000281813
1592533188839,2020-06-19T12.19.48.839,109.281,-0.000143125,-0.000183625,-0.000283375
1592533188880,2020-06-19T12.19.48.880,109.322,-0.000142750,-0.000180000,-0.000287188
1592533188919,2020-06-19T12.19.48.919,109.361,-0.000143500,-0.000178188,-0.000289875
1592533188960,2020-06-19T12.19.48.960,109.402,-0.000144938,-0.000178875,-0.000289438
1592533189000,2020-06-19T12.19.49.000,109.442,-0.000143500,-0.000179625,-0.000288688
1592533189041,2020-06-19T12.19.49.041,109.483,-0.000143125,-0.000179625,-0.000287563
1592533189080,2020-06-19T12.19.49.080,109.522,-0.000142750,-0.000178563,-0.000287563
1592533189121,2020-06-19T12.19.49.121,109.563,-0.000145313,-0.000180375,-0.000285625
1592533189161,2020-06-19T12.19.49.161,109.603,-0.000144188,-0.000179625,-0.000284063
1592533189202,2020-06-19T12.19.49.202,109.644,-0.000142750,-0.000180750,-0.000282688
1592533189241,2020-06-19T12.19.49.241,109.683,-0.000143125,-0.000182188,-0.000283813
1592533189282,2020-06-19T12.19.49.282,109.724,-0.000142750,-0.000182563,-0.000281063
1592533189322,2020-06-19T12.19.49.322,109.764,-0.000143500,-0.000183625,-0.000281000
1592533189363,2020-06-19T12.19.49.363,109.805,-0.000143125,-0.000184688,-0.000279875
1592533189403,2020-06-19T12.19.49.403,109.845,-0.000142750,-0.000182875,-0.000278813
1592533189444,2020-06-19T12.19.49.444,109.886,-0.000142000,-0.000180750,-0.000279938
1592533189483,2020-06-19T12.19.49.483,109.925,-0.000143125,-0.000182563,-0.000280000
1592533189524,2020-06-19T12.19.49.524,109.966,-0.000144563,-0.000182875,-0.000279938
1592533189564,2020-06-19T12.19.49.564,110.006,-0.000143813,-0.000183625,-0.000278750
1592533189605,2020-06-19T12.19.49.605,110.047,-0.000144938,-0.000184688,-0.000281375
1592533189646,2020-06-19T12.19.49.646,110.088,-0.000142750,-0.000182188,-0.000280750
1592533189685,2020-06-19T12.19.49.685,110.127,-0.000144188,-0.000181813,-0.000280313
1592533189725,2020-06-19T12.19.49.725,110.167,-0.000144563,-0.000181438,-0.000282938
1592533189766,2020-06-19T12.19.49.766,110.208,-0.000142750,-0.000181813,-0.000282563
1592533189805,2020-06-19T12.19.49.805,110.247,-0.000143813,-0.000180000,-0.000284063
1592533189846,2020-06-19T12.19.49.846,110.288,-0.000142000,-0.000182188,-0.000286000
1592533189886,2020-06-19T12.19.49.886,110.328,-0.000141313,-0.000179625,-0.000285313
1592533189927,2020-06-19T12.19.49.927,110.369,-0.000140938,-0.000178563,-0.000289063
1592533189967,2020-06-19T12.19.49.967,110.409,-0.000142750,-0.000178938,-0.000288688
1592533190008,2020-06-19T12.19.50.008,110.450,-0.000146000,-0.000187250,-0.000288313
1592533190047,2020-06-19T12.19.50.047,110.489,-0.000142375,-0.000179250,-0.000287125
1592533190088,2020-06-19T12.19.50.088,110.530,-0.000143813,-0.000179250,-0.000287563
1592533190129,2020-06-19T12.19.50.129,110.571,-0.000142375,-0.000179250,-0.000286375
1592533190169,2020-06-19T12.19.50.169,110.611,-0.000142375,-0.000180000,-0.000284875
